acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
0.00243,0.588,180000.0,0.899,0.0287,D,0.358,-8.3,Major,0.0481,105.979,0.754,Rock
0.0969,0.659,188040.0,0.755,0.0,D,0.367,-5.085,Major,0.0314,115.553,0.542,Rock
0.505,0.556,201800.0,0.161,4.36e-05,B,0.28,-13.944,Major,0.0297,126.534,0.588,Rock
0.0371,0.725,176987.0,0.687,5.27e-06,C#,0.1009999999999999,-4.806,Minor,0.0247,95.007,0.655,Rock
0.044,0.807,254493.0,0.419,4.99e-06,A,0.0952,-8.189,Major,0.0426,103.967,0.613,Rock
0.1169999999999999,0.64,129093.0,0.593,1.21e-06,B,0.78,-6.24,Minor,0.121,81.402,0.407,Rock
0.161,0.5820000000000001,217200.0,0.6629999999999999,0.0,E,0.198,-6.547000000000001,Minor,0.0828,170.82,0.695,Rock
0.0022,0.446,250093.0,0.657,0.0,G,0.1889999999999999,-4.494,Major,0.0262,152.132,0.215,Rock
0.3879999999999999,0.272,240400.0,0.281,2.29e-05,C#,0.158,-7.633999999999999,Major,0.0287,89.914,0.141,Rock
0.3339999999999999,0.794,213400.0,0.427,1.04e-05,B,0.0703,-15.492,Major,0.0289999999999999,105.732,0.7509999999999999,Rock
0.00483,0.636,217867.0,0.718,6.51e-06,C#,0.292,-4.833,Minor,0.0313,143.929,0.437,Rock
0.175,0.5670000000000001,253200.0,0.945,2.6e-06,A,0.35,-7.242999999999999,Major,0.0458,150.792,0.961,Rock
0.0418,0.475,209587.0,0.936,0.0,F,0.0873,-2.545,Major,0.0413,151.988,0.598,Rock
0.000136,0.457,201680.0,0.941,3.12e-06,F#,0.0896,-5.174,Major,0.0339,154.03799999999998,0.7040000000000001,Rock
0.000971,0.442,204510.0,0.944,0.00389,A,0.109,-4.277,Major,0.0525,156.86700000000002,0.562,Rock
0.00975,0.6729999999999999,197427.0,0.789,0.0,C,0.752,-4.288,Major,0.0408,100.043,0.841,Rock
0.0589,0.631,262315.0,0.966,3.05e-05,D,0.0883,-3.602,Major,0.0485,124.999,0.763,Rock
0.0809,0.527,-1.0,0.6829999999999999,0.0001899999999999,A,0.113,-6.175,Major,0.0305,83.985,0.369,Rock
0.144,0.375,150201.0,0.956,7.6e-06,D,0.417,-7.077999999999999,Major,0.175,175.04,0.381,Rock
0.00267,0.4579999999999999,221000.0,0.978,2.81e-06,C#,0.119,-2.394,Major,0.1889999999999999,103.823,0.332,Rock
0.0095599999999999,0.401,209613.0,0.723,4.7600000000000005e-05,F,0.0444,-5.549,Major,0.0408,116.023,0.7809999999999999,Rock
0.357,0.755,-1.0,0.8759999999999999,5.17e-06,C,0.22,-8.867,Major,0.0362,102.762,0.954,Rock
0.00109,0.451,-1.0,0.929,0.00785,F,0.442,-5.021,Major,0.0549,135.767,0.3779999999999999,Rock
0.00472,0.499,190427.0,0.797,0.0,D,0.297,-4.845,Major,0.0402,85.054,0.591,Rock
0.3389999999999999,0.611,209573.0,0.813,0.898,A,0.2239999999999999,-7.689,Minor,0.0279,140.112,0.821,Rock
0.02,0.53,195893.0,0.867,0.000248,B,0.737,-4.989,Major,0.0504,175.981,0.74,Rock
0.122,0.392,337954.0,0.607,0.0,D#,0.11,-7.79,Major,0.0318,160.10299999999998,0.175,Rock
0.794,0.295,191000.0,0.15,0.208,C#,0.103,-10.243,Minor,0.0325,137.393,0.131,Rock
0.326,0.419,91760.0,0.152,0.0034,C,0.113,-12.126,Major,0.0277,80.608,0.239,Rock
0.0327,0.3379999999999999,-1.0,0.407,0.00246,E,0.081,-8.506,Major,0.0371,172.612,0.519,Rock
0.3329999999999999,0.742,240280.0,0.883,7.51e-06,C,0.0964,-3.419,Major,0.0329,136.506,0.978,Rock
0.0067,0.555,120493.0,0.65,0.0491,E,0.236,-6.936,Major,0.0282,132.59,0.966,Rock
0.00107,0.46,-1.0,0.7959999999999999,0.0,C,0.106,-4.501,Minor,0.0333,100.011,0.182,Rock
0.6679999999999999,0.56,281011.0,0.5,0.833,D,0.1169999999999999,-10.829,Minor,0.0272,139.174,0.249,Rock
0.0561,0.7020000000000001,351507.0,0.779,0.0905,F,0.303,-12.267,Major,0.0412,98.7,0.949,Rock
0.0282,0.561,254200.0,0.784,0.451,A,0.0544,-4.985,Major,0.0629,137.153,0.546,Rock
0.261,0.382,-1.0,0.735,0.0837,G,0.0758,-5.621,Major,0.0341,96.872,0.608,Rock
0.377,0.672,198933.0,0.6729999999999999,0.0147,C#,0.21,-13.863,Major,0.0506,120.003,0.818,Rock
0.0957,0.679,198000.0,0.609,0.00113,C,0.0474,-9.482,Minor,0.0347,132.467,0.695,Rock
0.0474,0.6409999999999999,184747.0,0.612,0.0588,D,0.102,-8.307,Major,0.0361,136.41299999999998,0.8540000000000001,Rock
0.15,0.472,382297.0,0.366,0.308,B,0.0837,-12.595,Minor,0.0286,127.167,0.171,Rock
0.109,0.5479999999999999,376360.0,0.642,2.56e-06,A,0.046,-7.997999999999999,Major,0.0289999999999999,83.56700000000001,0.599,Rock
0.00059,0.594,218720.0,0.858,3.11e-06,A,0.0642,-4.339,Major,0.0387,138.02100000000002,0.6629999999999999,Rock
0.627,0.445,232067.0,0.3779999999999999,0.0,C#,0.0758,-15.257,Major,0.0381,142.061,0.406,Rock
0.0025,0.495,-1.0,0.931,0.0783,D,0.246,-5.336,Minor,0.0469,104.05,0.617,Rock
0.1119999999999999,0.481,239533.0,0.735,0.00223,F,0.345,-7.388,Major,0.0281,176.017,0.424,Rock
0.346,0.602,180013.0,0.601,0.349,A#,0.0735,-5.742000000000001,Major,0.0303,145.075,0.5529999999999999,Rock
0.000196,0.435,326328.0,0.7509999999999999,0.0118,F#,0.0854,-12.133,Major,0.0383,116.956,0.604,Rock
0.264,0.863,235813.0,0.657,0.00619,G,0.0713,-7.295,Major,0.105,115.958,0.8290000000000001,Rock
0.0286,0.249,-1.0,0.943,0.00401,C,0.162,-5.188,Major,0.0669,173.671,0.4579999999999999,Rock
0.12,0.6579999999999999,204893.0,0.913,0.0,C#,0.0506,-5.029,Major,0.0511,87.96700000000001,0.8640000000000001,Rock
0.0108,0.628,227311.0,0.867,0.0,A,0.308,-3.555,Major,0.0913,78.043,0.597,Rock
0.738,0.562,177427.0,0.35,0.00156,G,0.103,-11.2,Major,0.0265,139.517,0.214,Rock
0.0451,0.8059999999999999,242667.0,0.499,0.000729,D,0.038,-9.524,Major,0.0642,140.33700000000002,0.505,Rock
0.000742,0.469,249067.0,0.754,0.00514,E,0.165,-4.166,Minor,0.0502,171.952,0.573,Rock
0.301,0.583,208985.0,0.6890000000000001,0.0,A,0.0724,-6.056,Minor,0.0779,160.94899999999998,0.735,Rock
0.00504,0.518,201400.0,0.948,0.104,F#,0.228,-5.58,Minor,0.0683,103.025,0.55,Rock
0.017,0.5529999999999999,283000.0,0.865,1.05e-05,A,0.267,-4.751,Minor,0.0409,96.161,0.735,Rock
0.29,0.522,-1.0,0.682,1.23e-05,F#,0.3389999999999999,-10.183,Major,0.0344,111.902,0.529,Rock
0.35,0.7070000000000001,210867.0,0.407,0.0002529999999999,B,0.0564,-7.045,Major,0.0373,127.252,0.532,Rock
0.00235,0.3339999999999999,397768.0,0.8540000000000001,0.00114,E,0.158,-7.531000000000001,Minor,0.0494,100.175,0.284,Rock
0.348,0.544,192640.0,0.445,0.00103,D,0.221,-16.22,Major,0.0278,101.95,0.145,Rock
0.015,0.609,216693.0,0.807,0.00123,A,0.37,-8.286,Major,0.0559,121.768,0.754,Rock
0.0549,0.7809999999999999,196907.0,0.98,2.74e-06,C,0.597,-5.077,Major,0.285,140.235,0.487,Rock
0.319,0.623,195307.0,0.91,0.000448,A,0.081,-8.448,Major,0.0384,145.624,0.745,Rock
0.838,0.665,-1.0,0.253,0.0,E,0.168,-7.326,Major,0.0505,142.252,0.477,Rock
0.0049,0.5489999999999999,219400.0,0.916,0.123,E,0.104,-4.185,Minor,0.034,127.131,0.632,Rock
0.000134,0.3429999999999999,264227.0,0.936,0.0,G,0.1689999999999999,-3.3160000000000003,Major,0.0758,112.628,0.211,Rock
0.505,0.547,217747.0,0.308,0.0,C,0.109,-11.75,Major,0.0377,114.719,0.41,Rock
0.396,0.727,270067.0,0.537,0.000789,G,0.349,-9.785,Major,0.0295,121.493,0.954,Rock
8.73e-05,0.541,183907.0,0.75,0.615,B,0.129,-6.799,Minor,0.0346,134.972,0.1639999999999999,Rock
0.000821,0.512,-1.0,0.865,0.0,G,0.0982,-4.146,Major,0.0338,138.017,0.529,Rock
0.4,0.638,217173.0,0.687,0.0001139999999999,G,0.166,-6.556,Major,0.0351,114.98,0.3229999999999999,Rock
0.0586,0.508,141600.0,0.774,4.87e-06,D,0.063,-5.973,Major,0.0321,178.946,0.942,Rock
0.0148,0.439,236933.0,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,0.551,Rock
0.316,0.708,164520.0,0.708,0.0,F#,0.361,-5.12,Minor,0.0266,95.031,0.667,Rock
0.000103,0.53,236440.0,0.7509999999999999,0.00175,C,0.0926,-5.165,Major,0.0432,148.063,0.522,Rock
0.6970000000000001,0.41,318846.0,0.37,0.000144,E,0.211,-15.757,Minor,0.0766,76.926,0.33,Rock
0.384,0.462,-1.0,0.7959999999999999,0.0,A,0.296,-6.202000000000001,Major,0.0322,204.028,0.8240000000000001,Rock
0.175,0.643,270107.0,0.868,0.000463,C#,0.0794,-3.953,Major,0.0578,115.978,0.513,Rock
0.00165,0.531,202867.0,0.863,0.132,G,0.884,-4.534,Major,0.0809,130.762,0.652,Rock
0.00078,0.421,223720.0,0.823,3.21e-05,A,0.204,-3.327,Minor,0.0446,104.973,0.155,Rock
0.00705,0.529,180160.0,0.943,3.16e-05,C#,0.0696,-4.192,Major,0.034,99.604,0.7879999999999999,Rock
0.813,0.297,240000.0,0.364,0.000761,A#,0.0976,-9.261,Major,0.0305,122.598,0.149,Rock
0.41,0.488,207720.0,0.555,0.0,E,0.494,-7.315,Major,0.0398,147.88,0.375,Rock
0.13,0.6509999999999999,274093.0,0.716,0.0616,C,0.125,-6.516,Minor,0.0258,101.05,0.722,Rock
0.00133,0.291,-1.0,0.79,5.61e-06,B,0.0811,-5.683,Minor,0.0363,155.667,0.513,Rock
7.509999999999998e-05,0.547,175467.0,0.755,0.109,B,0.121,-4.708,Major,0.0316,117.006,0.6,Rock
0.105,0.731,218573.0,0.5720000000000001,0.0001199999999999,F#,0.133,-7.888999999999999,Minor,0.0445,154.03799999999998,0.947,Rock
0.0133,0.52,166733.0,0.878,0.0,F#,0.0433,-1.768,Minor,0.0616,168.033,0.7829999999999999,Rock
0.173,0.361,249227.0,0.921,6.95e-06,F#,0.358,-2.468,Minor,0.0717,139.259,0.466,Rock
0.228,0.573,233587.0,0.6559999999999999,0.0,D,0.0651,-5.954,Major,0.0562,81.95200000000001,0.6679999999999999,Rock
0.0117,0.288,246200.0,0.757,0.14,C,0.363,-8.065,Major,0.0652,89.694,0.311,Rock
0.3379999999999999,0.402,310231.0,0.391,0.0,E,0.301,-8.029,Major,0.0435,143.381,0.208,Rock
0.531,0.604,158880.0,0.5489999999999999,0.0,C#,0.4379999999999999,-9.873,Major,0.0389,111.398,0.696,Rock
0.0492,0.6679999999999999,212440.0,0.921,0.00517,G,0.0877,-3.727,Major,0.0439,120.0,0.782,Rock
0.7859999999999999,0.688,233933.0,0.31,0.000974,A,0.102,-10.026,Major,0.18,134.005,0.624,Rock
0.238,0.5760000000000001,224787.0,0.8140000000000001,1.44e-06,F#,0.0984,-5.893,Major,0.035,98.022,0.7440000000000001,Rock
0.00165,0.662,188960.0,0.741,0.0303,C,0.114,-5.406000000000001,Major,0.0334,131.0,0.4039999999999999,Rock
0.000457,0.526,-1.0,0.778,0.0971,C#,0.136,-4.293,Major,0.0293,135.83700000000002,0.351,Rock
0.296,0.688,270133.0,0.715,0.000122,C,0.067,-8.095,Major,0.0265,103.976,0.933,Rock
0.02,0.3779999999999999,250627.0,0.638,7.659999999999999e-05,A#,0.0849,-5.5760000000000005,Major,0.075,184.086,0.735,Rock
0.000359,0.601,-1.0,0.8590000000000001,0.00124,F,0.0871,-5.263,Major,0.0276,125.145,0.446,Rock
0.76,0.212,191160.0,0.42,0.0,A#,0.307,-9.919,Major,0.0344,169.555,0.493,Rock
0.129,0.4429999999999999,242173.0,0.527,0.0,G#,0.0774,-9.479,Major,0.0315,152.025,0.469,Rock
0.000162,0.505,242653.0,0.947,1.35e-06,G#,0.1,-3.498,Major,0.0944,120.023,0.23,Rock
0.0734,0.609,-1.0,0.912,3.1e-06,A,0.159,-3.324,Major,0.0338,118.035,0.564,Rock
0.186,0.633,241507.0,0.732,1.3699999999999998e-05,G#,0.13,-6.785,Major,0.0707,126.567,0.273,Rock
0.13,0.441,199573.0,0.547,0.000143,E,0.109,-12.222,Major,0.0337,134.753,0.716,Rock
0.364,0.7020000000000001,181400.0,0.607,0.0263,D,0.123,-6.509,Major,0.0405,116.961,0.436,Rock
0.000526,0.483,232067.0,0.941,3.5e-06,D,0.31,-3.5980000000000003,Minor,0.0575,156.033,0.503,Rock
0.00207,0.555,-1.0,0.804,0.0,C,0.166,-3.494,Major,0.0459,144.982,0.6709999999999999,Rock
0.306,0.735,221533.0,0.491,0.115,F#,0.136,-13.405,Minor,0.0491,126.951,0.773,Rock
0.00195,0.565,-1.0,0.778,0.00129,D,0.156,-5.475,Major,0.0279999999999999,104.067,0.421,Rock
0.0162,0.715,-1.0,0.6559999999999999,0.0005009999999999,F,0.0882,-6.154,Major,0.0259,126.01,0.423,Rock
0.000147,0.501,292880.0,0.889,0.0114,E,0.217,-5.175,Major,0.0364,133.519,0.257,Rock
0.0256,0.514,181600.0,0.8640000000000001,0.0,E,0.103,-3.2460000000000004,Minor,0.0502,94.927,0.471,Rock
0.397,0.29,399267.0,0.455,2.26e-06,G,0.065,-8.667,Minor,0.0309,143.436,0.204,Rock
0.377,0.738,213707.0,0.43,1.03e-05,G,0.0945,-9.749,Major,0.0295,114.992,0.374,Rock
0.0754,0.653,227227.0,0.6509999999999999,0.0,B,0.0562,-5.127999999999999,Major,0.0276,99.036,0.299,Rock
0.54,0.72,197333.0,0.417,0.000101,D,0.0764,-15.019,Major,0.0393,125.346,0.8270000000000001,Rock
1.33e-05,0.4429999999999999,214760.0,0.7809999999999999,0.205,C#,0.166,-4.277,Major,0.0377,71.84100000000001,0.372,Rock
0.000443,0.3929999999999999,222467.0,0.8959999999999999,0.0,C#,0.0774,-4.902,Major,0.0671,177.981,0.7929999999999999,Rock
0.669,0.369,212587.0,0.31,0.514,B,0.245,-13.384,Minor,0.0309,84.41,0.165,Rock
0.108,0.588,126587.0,0.848,0.128,F,0.125,-10.999,Major,0.0382,147.565,0.913,Rock
0.00217,0.6759999999999999,197467.0,0.7559999999999999,3.08e-05,G,0.104,-6.528,Minor,0.0446,126.98,0.5429999999999999,Rock
0.0641,0.596,206394.0,0.897,5.24e-05,A#,0.0628,-2.94,Major,0.0462,118.0,0.578,Rock
0.163,0.55,335467.0,0.835,0.179,G,0.0864,-8.632,Minor,0.0487,111.25,0.8079999999999999,Rock
0.6,0.606,-1.0,0.411,0.000649,C#,0.103,-7.566,Major,0.0413,84.944,0.412,Rock
0.395,0.3,275307.0,0.452,0.0008179999999999,B,0.1369999999999999,-9.298,Major,0.0305,82.988,0.342,Rock
0.00264,0.467,193267.0,0.863,2.3e-05,G,0.0935,-5.593999999999999,Major,0.121,154.981,0.742,Rock
0.236,0.347,-1.0,0.638,0.0,D,0.0894,-10.258,Major,0.0409,94.506,0.61,Rock
0.0272,0.5770000000000001,168613.0,0.939,0.0,C#,0.24,-1.352,Minor,0.108,105.092,0.7140000000000001,Rock
0.00288,0.396,239867.0,0.612,4.71e-05,F#,0.233,-8.039,Major,0.0277,146.759,0.241,Rock
0.00145,0.4589999999999999,192973.0,0.914,1.15e-05,B,0.29,-6.686,Major,0.1169999999999999,107.567,0.6679999999999999,Rock
0.00101,0.565,213853.0,0.905,0.0,F,0.325,-3.575,Minor,0.057,126.011,0.684,Rock
0.158,0.589,-1.0,0.665,0.0,D,0.0971,-6.752000000000001,Minor,0.0453,126.877,0.462,Rock
0.00313,0.551,271560.0,0.643,0.00385,E,0.421,-13.091,Major,0.0353,128.661,0.514,Rock
0.0792,0.58,-1.0,0.682,0.0316,E,0.161,-8.523,Major,0.0332,77.53,0.774,Rock
0.493,0.611,163000.0,0.7809999999999999,0.00083,G,0.0964,-8.775,Major,0.0454,128.671,0.975,Rock
0.262,0.657,184053.0,0.8170000000000001,0.00674,C,0.248,-4.415,Major,0.0554,107.995,0.6509999999999999,Rock
6.06e-05,0.451,194227.0,0.815,0.0,D,0.27,-5.55,Minor,0.0368,147.974,0.618,Rock
0.00382,0.604,189240.0,0.78,0.0661,G#,0.107,-5.792000000000001,Major,0.0353,103.99,0.287,Rock
0.0742,0.389,182000.0,0.5489999999999999,1.02e-06,A#,0.0285,-10.72,Minor,0.0826,164.862,0.69,Rock
0.0111,0.64,322760.0,0.748,7.170000000000001e-05,A,0.175,-7.194,Major,0.0495,74.529,0.693,Rock
0.638,0.71,186627.0,0.498,0.0,E,0.0916,-5.478,Major,0.0322,136.093,0.517,Rock
0.648,0.841,127413.0,0.5429999999999999,0.0,G#,0.0627,-9.662,Major,0.0468,130.32399999999998,0.967,Rock
0.0040799999999999,0.314,239547.0,0.809,1.92e-06,C#,0.321,-5.792000000000001,Major,0.0559,132.483,0.439,Rock
0.5820000000000001,0.6509999999999999,202920.0,0.708,0.0,E,0.0796,-4.791,Major,0.0376,119.964,0.5579999999999999,Rock
0.263,0.2,310933.0,0.434,0.0,A,0.1169999999999999,-14.274,Minor,0.0294,83.876,0.37,Rock
0.6609999999999999,0.441,214827.0,0.258,0.0,G,0.106,-11.227,Major,0.0276,77.988,0.172,Rock
0.0769,0.636,124400.0,0.903,0.0,E,0.0903,-4.013999999999999,Major,0.0745,148.066,0.494,Rock
0.0311,0.465,226926.0,0.905,0.00424,E,0.361,-4.422,Major,0.0339,108.922,0.552,Rock
0.866,0.565,255736.0,0.527,0.000104,A,0.092,-6.797000000000001,Major,0.0397,93.98,0.183,Rock
0.241,0.688,144000.0,0.349,0.685,F#,0.374,-7.182,Minor,0.27,169.773,0.433,Rock
0.319,0.5589999999999999,214667.0,0.505,0.00211,D,0.222,-16.529,Major,0.0288,98.665,0.6779999999999999,Rock
0.0181,0.6990000000000001,262107.0,0.77,0.000138,F,0.0644,-7.657999999999999,Minor,0.036,101.984,0.589,Rock
0.0132,0.421,234787.0,0.8220000000000001,0.0,D,0.092,-4.415,Major,0.0542,171.935,0.7509999999999999,Rock
0.00144,0.687,231347.0,0.7,6.35e-05,G#,0.13,-6.439,Major,0.03,103.946,0.963,Rock
0.0959,0.618,206587.0,0.906,1.93e-05,G,0.508,-4.81,Major,0.0862,99.014,0.631,Rock
0.907,0.317,137733.0,0.4539999999999999,0.0022,A,0.113,-8.161,Minor,0.0337,178.73,0.395,Rock
0.8909999999999999,0.431,200560.0,0.22,0.0,D,0.11,-10.878,Major,0.031,150.105,0.284,Rock
0.0628,0.715,226478.0,0.93,0.00356,G#,0.13,-3.637,Major,0.0499,120.029,0.922,Rock
0.871,0.401,125320.0,0.1889999999999999,0.0,C,0.0968,-11.189,Major,0.0287,94.509,0.357,Rock
0.162,0.7559999999999999,341280.0,0.539,2.78e-05,C,0.373,-8.017000000000001,Major,0.0671,134.951,0.741,Rock
0.0131,0.545,197680.0,0.616,0.0,F#,0.0523,-6.0920000000000005,Minor,0.0453,159.987,0.602,Rock
0.0801,0.688,153813.0,0.748,0.0045299999999999,F,0.136,-9.39,Minor,0.0377,114.144,0.892,Rock
0.0074099999999999,0.38,203720.0,0.769,3.86e-06,F#,0.163,-5.572,Minor,0.0748,174.22299999999998,0.562,Rock
0.346,0.527,209720.0,0.517,3.44e-06,D,0.206,-7.081,Major,0.0299,71.968,0.3289999999999999,Rock
0.368,0.54,241600.0,0.677,0.0,A,0.2239999999999999,-6.349,Major,0.0286,98.339,0.748,Rock
0.00105,0.249,239813.0,0.68,0.0128,A,0.1159999999999999,-5.444,Major,0.0594,189.879,0.143,Rock
0.11,0.86,325480.0,0.585,0.0104,B,0.118,-6.992999999999999,Major,0.0579,134.014,0.67,Rock
0.955,0.465,284867.0,0.242,0.0223,A,0.126,-10.46,Major,0.0298,102.812,0.315,Rock
0.191,0.541,255667.0,0.44,0.0,A#,0.114,-12.206,Major,0.031,140.273,0.2319999999999999,Rock
0.181,0.515,145747.0,0.534,0.00278,F#,0.0547,-8.045,Major,0.0768,70.77600000000001,0.426,Rock
0.684,0.4429999999999999,243227.0,0.275,1.16e-06,D,0.1009999999999999,-11.148,Major,0.0303,141.112,0.1939999999999999,Rock
0.0319,0.4679999999999999,218840.0,0.774,0.0,D,0.0666,-4.716,Major,0.0316,141.959,0.408,Rock
0.0527,0.5529999999999999,202747.0,0.723,0.0,F#,0.0851,-4.476,Major,0.0321,137.96,0.579,Rock
0.000546,0.451,231613.0,0.94,0.0,F,0.3429999999999999,-4.169,Major,0.165,175.919,0.418,Rock
0.0551,0.92,273996.0,0.56,4.09e-05,G#,0.0969999999999999,-9.53,Major,0.0576,140.004,0.625,Rock
7.69e-05,0.374,227864.0,0.971,0.0,B,0.322,-4.284,Minor,0.0697,97.625,0.701,Rock
0.225,0.6679999999999999,252773.0,0.73,0.0,A#,0.188,-7.182,Major,0.0366,92.049,0.894,Rock
0.011,0.7120000000000001,251067.0,0.5489999999999999,0.0,F,0.118,-9.484,Major,0.0254,109.882,0.552,Rock
0.7959999999999999,0.4589999999999999,268530.0,0.317,0.0,A,0.126,-6.856,Major,0.0279,137.748,0.297,Rock
0.79,0.727,133507.0,0.3379999999999999,0.0,F,0.105,-13.887,Major,0.0454,122.421,0.6459999999999999,Rock
0.223,0.67,182400.0,0.737,0.0,A,0.325,-6.794,Major,0.0434,92.983,0.754,Rock
0.0601,0.435,517160.0,0.618,0.00282,E,0.1669999999999999,-11.390999999999998,Minor,0.0324,129.911,0.695,Rock
0.0721,0.58,280093.0,0.899,0.0,G,0.0942,-5.502999999999999,Major,0.0818,152.311,0.847,Rock
0.0175,0.672,505093.0,0.792,0.0119,A,0.313,-6.436,Major,0.0333,146.907,0.649,Rock
0.162,0.637,426000.0,0.583,0.178,G,0.133,-13.013,Major,0.0296,105.877,0.62,Rock
0.0675,0.487,206507.0,0.923,0.0,D,0.254,-3.054,Major,0.114,165.044,0.432,Rock
0.00163,0.424,510720.0,0.515,0.8140000000000001,E,0.102,-10.405,Major,0.0321,126.068,0.177,Rock
0.738,0.583,173560.0,0.5720000000000001,0.0,C#,0.266,-4.776,Major,0.0366,113.998,0.684,Rock
0.00642,0.345,-1.0,0.531,7.28e-06,C,0.14,-12.708,Major,0.0305,176.30200000000002,0.49,Rock
0.435,0.857,272576.0,0.561,0.0,A,0.0831,-7.287999999999999,Major,0.0292,99.989,0.76,Rock
0.0961,0.523,272507.0,0.477,0.000106,F#,0.1009999999999999,-9.076,Major,0.0254,76.973,0.249,Rock
0.787,0.313,184213.0,0.429,0.0,F#,0.0863,-7.415,Major,0.0343,77.27,0.416,Rock
0.000175,0.547,217880.0,0.95,0.0095599999999999,C,0.166,-3.482,Major,0.0577,100.008,0.594,Rock
0.249,0.389,211851.0,0.431,0.0,G,0.13,-8.061,Major,0.0344,142.14,0.275,Rock
0.2319999999999999,0.648,-1.0,0.7659999999999999,1.5399999999999998e-05,A,0.121,-8.514,Major,0.0326,128.798,0.971,Rock
0.794,0.524,186453.0,0.723,0.6459999999999999,C,0.0891,-5.457999999999999,Major,0.0751,116.617,0.562,Rock
0.0453,0.31,192960.0,0.907,0.369,D,0.247,-2.279,Minor,0.0591,149.931,0.516,Rock
0.0457,0.574,254733.0,0.96,0.0,A,0.121,-4.906000000000001,Major,0.032,117.486,0.978,Rock
0.00977,0.391,210851.0,0.8,3.08e-06,D,0.3289999999999999,-2.761,Major,0.0523,83.81,0.3979999999999999,Rock
0.115,0.568,238148.0,0.916,0.0004639999999999,F#,0.0779,-5.327000000000001,Major,0.0943,129.981,0.52,Rock
0.0127,0.601,190374.0,0.852,7.269999999999999e-05,D,0.0877,-5.097,Major,0.0582,110.006,0.465,Rock
0.0539,0.611,203915.0,0.644,0.0,A,0.0802,-5.394,Major,0.075,144.041,0.44,Rock
0.0172,0.617,262187.0,0.8,3.19e-05,D#,0.179,-4.669,Minor,0.0303,117.955,0.634,Rock
0.0853,0.25,232560.0,0.4529999999999999,2.57e-05,E,0.087,-6.591,Major,0.0337,76.554,0.106,Rock
0.0208,0.648,171287.0,0.8079999999999999,5.5e-06,D,0.0829,-7.098,Major,0.042,143.972,0.504,Rock
0.0353,0.653,212648.0,0.826,0.0,D,0.193,-5.352,Major,0.0315,122.055,0.669,Rock
0.5920000000000001,0.509,245080.0,0.44,2.44e-06,A,0.364,-7.671,Major,0.0259,101.679,0.267,Rock
0.0252,0.528,170093.0,0.928,2.88e-06,D#,0.0467,-5.742999999999999,Major,0.0456,162.069,0.885,Rock
0.102,0.623,-1.0,0.7090000000000001,0.0,C#,0.0967,-9.818,Minor,0.0636,122.394,0.948,Rock
0.0404,0.358,229960.0,0.804,0.0,C,0.111,-8.533999999999999,Major,0.302,91.842,0.625,Rock
0.165,0.445,268587.0,0.6709999999999999,1.56e-05,D,0.0791,-7.937,Major,0.0387,125.712,0.267,Rock
0.0276,0.684,238973.0,0.8370000000000001,2.98e-05,C,0.0627,-5.46,Major,0.0307,115.94,0.565,Rock
0.000799,0.536,185435.0,0.655,0.8320000000000001,C#,0.2289999999999999,-3.713,Major,0.0336,136.006,0.552,Rock
0.0245,0.593,213960.0,0.693,9.54e-06,C#,0.0433,-10.264,Minor,0.0271,135.747,0.917,Rock
0.326,0.556,250760.0,0.618,0.6940000000000001,C,0.124,-13.482,Major,0.043,104.983,0.4639999999999999,Rock
0.1009999999999999,0.608,211160.0,0.768,1.41e-06,C#,0.0942,-9.911,Major,0.0364,132.69899999999998,0.748,Rock
0.00466,0.499,-1.0,0.72,0.00303,G#,0.122,-9.101,Major,0.0286,96.103,0.652,Rock
0.000242,0.346,185524.0,0.75,0.0119,B,0.271,-6.619,Major,0.103,165.03599999999997,0.667,Rock
0.6509999999999999,0.522,148533.0,0.37,0.0,D,0.142,-8.363999999999999,Major,0.0253,105.826,0.653,Rock
1.35e-05,0.493,436440.0,0.978,0.00216,C#,0.181,-4.578,Major,0.123,125.96,0.21,Rock
0.000637,0.499,185406.0,0.81,0.0748,F,0.0625,-5.579,Major,0.0347,131.05200000000002,0.288,Rock
0.685,0.6990000000000001,130173.0,0.467,0.0,E,0.315,-8.578,Minor,0.0375,119.287,0.764,Rock
3.2200000000000003e-05,0.47,215120.0,0.885,0.196,D#,0.1689999999999999,-7.224,Major,0.0354,138.153,0.79,Rock
0.00746,0.53,226867.0,0.972,0.00119,E,0.356,-2.826,Minor,0.109,136.001,0.518,Rock
0.0483,0.609,204774.0,0.872,0.000971,G#,0.119,-4.72,Major,0.0447,111.967,0.534,Rock
0.0917,0.75,-1.0,0.81,1.59e-05,C,0.111,-4.607,Minor,0.0572,120.038,0.48,Rock
0.0192,0.537,180943.0,0.716,0.0,D,0.245,-8.766,Major,0.038,122.873,0.452,Rock
0.356,0.557,189600.0,0.721,0.0,E,0.146,-5.134,Minor,0.0416,125.324,0.392,Rock
0.994,0.537,142547.0,0.0231,0.0471,G,0.146,-14.407,Major,0.0475,120.322,0.342,Rock
0.311,0.353,286231.0,0.593,0.0,A,0.0685,-9.675,Major,0.0457,82.56,0.488,Rock
0.083,0.503,-1.0,0.8240000000000001,0.0,D#,0.21,-4.039,Major,0.0524,161.981,0.4479999999999999,Rock
